ra,dec,m,sp_cl,hd_id,bayer_name,proper_name
2.26629549,-0.93269910,5.48,B5,74071,,
2.31104864,-0.70372645,5.48,A2,75630,h Vel,
2.48669421,-0.46407820,5.48,K3,82205,,
2.61739028,0.99155549,5.48,K5,86378,,
2.82054661,0.24774464,5.48,G4,93291,52 Leo,
3.02093222,1.06609074,5.48,F8,100203,,
3.04851570,-0.23041740,5.48,F7,101198,iot Crt,
3.18046259,-0.71962349,5.48,B3,105521,,
3.27008525,0.42077949,5.48,F5,108722,18 Com,
3.27978637,-1.03714252,5.48,F7,108968,35 Cru,
3.28898571,-0.16496755,5.48,A0,109309,21 Vir,
3.33361523,-0.49434512,5.48,K4,110666,,
3.49340740,-0.92062724,5.48,B6,115823,,
3.67557614,-0.47874381,5.48,K3,122430,,
3.88551016,0.65051815,5.48,K0,131111,,
4.24663333,0.08763492,5.48,K5,145892,9 Her,
4.23602318,1.32431220,5.48,B8,146926,19 UMi,
4.39297918,-0.68726218,5.48,K0,151078,,
4.43830684,-0.58048681,5.48,K5,152820,27 Sco,
4.53372544,-0.81391490,5.48,G8,156274,41 Ara,
4.74745555,0.63532409,5.48,K2.5,166229,,
4.85564415,0.53327081,5.48,B8,171301,,
4.94047442,0.37394164,5.48,B9,174933,112 Her,
4.97734451,0.97142117,5.48,G5.5,177249,49 Dra,
5.49094400,0.18917915,5.48,G6,199665,18 Del,Musica
5.89034078,0.07734717,5.48,F2,213235,37 Peg,
0.46293404,-0.88691330,5.49,M3,10934,120 Phe,
0.74828083,0.26322959,5.49,B7,17769,sig Ari,
0.81214533,1.38611625,5.49,M1,18438,,
1.03183138,0.61228089,5.49,B1.5,24640,,
1.51597844,0.30943233,5.49,F0,38558,130 Tau,
1.52545413,-0.25278670,5.49,G6,39070,,
2.03346857,-0.11820242,5.49,K5,62902,,
2.06901511,-0.62618050,5.49,B2,64802,,
2.82048843,0.32971694,5.49,K3,93257,51 Leo,
4.06449367,-1.28088744,5.49,B3,137387,kap1 Aps,
4.27407136,-0.53942309,5.49,F6,146836,,
4.40836717,0.12649759,5.49,A3,151956,47 Her,
4.75792026,-1.08214292,5.49,G0,165499,iot Pav,
4.86026927,-0.41944625,5.49,K4,171115,24 Sgr,
4.92550095,-0.76235982,5.49,A3,173715,eta1 CrA,
5.06405101,-0.01557222,5.49,B9,181440,27 Aql,
5.16424745,-0.27000244,5.49,F5,186185,,
5.16493104,0.44980529,5.49,G8,186486,10 Vul,
5.23002455,0.54076603,5.49,B9,189395,,
5.28747497,0.46790338,5.49,K3,192004,19 Vul,
5.60334320,-0.22476447,5.49,F1,203705,18 Aqr,
5.60810650,-0.06207554,5.49,K4,203926,21 Aqr,
5.68587546,0.71829025,5.49,M2,206749,,
6.01032490,0.36248549,5.49,G2.5,217014,51 Peg,Helvetios
6.14382804,-1.52685281,5.49,K2,219765,tau Oct,
6.23057090,-0.04820018,5.49,G8,223252,20 Psc,
0.20157098,-0.39308208,5.5,G3,4398,,
0.20518527,0.20898379,5.5,G8,4482,58 Psc,
0.27409669,0.55509227,5.5,B9.5,6118,sig Psc,
0.27244590,-0.55068532,5.5,A2,6178,sig Scl,
0.37827830,0.33580620,5.5,K1,8763,94 Psc,
0.53654330,0.58091345,5.5,A2,12471,eps Tri,
0.89146328,0.43151811,5.5,K4,21017,64 Ari,
1.08719468,0.34224452,5.5,K2,26162,ome1 Tau,
1.34438349,0.42350899,5.5,B2,32990,103 Tau,
1.37329051,0.08999112,5.5,K4,34043,,
1.38609686,-0.23596367,5.5,G9,34538,,
1.43012279,0.27705647,5.5,B9.5,35770,116 Tau,
1.55486293,-0.54772795,5.5,F2,40248,sig Col,
1.60991352,-0.39143372,5.5,A0,42301,,
1.60518659,-0.73572415,5.5,A0,42303,pi2 Col,
1.84682015,-1.03285191,5.5,B9,53921,,
2.21103400,0.22086172,5.5,M3,71250,27 Cnc,
2.52210985,-0.75382710,5.5,G8,83548,y Vel,
2.74754821,1.47047868,5.5,F0,89571,,
2.72333904,0.58850078,5.5,K1,90040,28 LMi,
2.89396679,-0.19728523,5.5,G7,95808,,
3.03227686,-0.85759662,5.5,K1,100708,,
3.26148950,-1.02960366,5.5,M4-5,108396,,
3.30036671,1.03824304,5.5,M4,109729,,
3.56563494,1.24341134,5.5,K2,118904,,
3.60845368,0.67269838,5.5,K0,120164,,
3.68844794,-1.34035469,5.5,M6.5,122250,the Aps,
3.79671653,-0.79101231,5.5,B8,126981,,
3.99847659,-0.39094406,5.5,K5,135534,,
4.02570373,0.69082556,5.5,K4,137071,,
4.07063141,-0.29413646,5.5,B2,138485,zet4 Lib,
4.25695258,-0.14607436,5.5,G2,146233,18 Sco,
4.33854673,-1.23897530,5.5,K1,148488,,
4.67042108,0.51176932,5.5,K1,162555,,
4.85516419,-0.25945289,5.5,K3,170975,,
4.99346698,-0.54187140,5.5,A0,177074,,
5.43816233,-0.68415452,5.5,B8,197630,,
5.75652493,-0.67012401,5.5,K0,208737,,
5.80604865,1.22404789,5.5,F2,210884,,
5.88996990,1.37574124,5.5,A3,213798,rho Cep,
0.02487094,0.23380625,5.51,G5,87,86 Peg,
0.04380049,0.19452664,5.51,B9,560,34 Psc,
0.09010262,-1.21518549,5.51,B9,1685,pi Tuc,
0.15570519,-0.83777259,5.51,F6,3302,lam2 Phe,
0.40549816,-0.64342048,5.51,K0,9525,,
0.52555500,-0.14876508,5.51,M3,12292,,
0.59770255,-0.11208892,5.51,G8.5,14129,67 Cet,
1.08476576,0.66391840,5.51,F7,25998,50 Per,
1.25491355,-0.29556181,5.51,G2.5,30495,58 Eri,
1.29330352,-0.09025776,5.51,B6,31512,62 Eri,
2.15359813,-0.87608741,5.51,M1,69194,16 Vel,
2.19827855,0.92885938,5.51,A3,70313,,
2.27881823,-0.83948883,5.51,B1.5,74455,,
2.80574767,0.45946762,5.51,A4,92769,40 LMi,
3.43880768,-1.13981151,5.51,B0,113904,the Mus,
3.60383583,-0.21688625,5.51,G8,119853,86 Vir,
3.94052439,0.61445771,5.51,G8,133392,,
4.01487542,0.51689865,5.51,K0,136512,omi CrB,
4.07082776,-0.02070639,5.51,K0,138562,11 Ser,
4.11393740,0.91386894,5.51,B9,140728,,
4.41313046,0.02122514,5.51,A2,152127,21 Oph,
4.54539006,0.69768567,5.51,F9,157482,,
4.75895291,0.05801765,5.51,K2,166460,,
4.93746373,0.92458817,5.51,G9,175225,,
5.03203876,-0.21437007,5.51,K4,179497,,
5.41507308,0.56386740,5.51,G8,197177,49 Cyg A,
5.48426084,-0.16925330,5.51,K5,199345,7 Aqr,
5.49527096,1.03739947,5.51,K4,200205,,
5.61571322,-0.74259881,5.51,A,204018,,
5.83743549,-1.35283379,5.51,F3,210853,psi Oct,
5.95889586,-0.81240713,5.51,K2,215405,,
6.01962605,-0.51421278,5.51,A5,217236,,
6.22660028,1.00271590,5.51,K3,223173,,
0.29832040,0.09860625,5.52,F0,6763,80 Psc,
0.44718972,-0.93794964,5.52,F9,10647,q1 Eri,
0.48864129,0.96250545,5.52,B1.5,11241,1 Per,
0.85233881,0.53331444,5.52,A1,20149,,
0.88225666,0.48184177,5.52,G5,20825,62 Ari,
0.87877328,-0.41251342,5.52,G6.5,20894,,
0.85503680,-1.35068122,5.52,F4,21024,iot Hyi,
1.28740576,0.96445440,5.52,B9.5,30958,5 Cam,
1.39733969,0.71708792,5.52,A3,34557,,
1.52926476,0.24967905,5.52,G9,39019,135 Tau,
1.65033244,-0.34848892,5.52,B2,43955,,
1.73044305,-0.09095105,5.52,B8,47054,,
2.10637970,-0.72099551,5.52,B9,66624,,
2.27902912,-0.92676983,5.52,B8,74535,,
2.62117183,-1.43491760,5.52,A0,87971,mu Cha,
2.78857800,0.93668912,5.52,K3,92095,,
2.79334856,-1.13621904,5.52,B9,92664,,
2.90991474,0.03413088,5.52,G9,96436,p4 Leo,
3.01280190,0.32131027,5.52,K0,100006,86 Leo,
3.93279404,-0.04808382,5.52,M0,132833,,
4.06928606,-0.34331596,5.52,A2,138413,,
4.34476446,-1.14310824,5.52,G8,148890,the TrA,
4.63375463,0.27841395,5.52,F4,160910,,
4.63591447,0.42872559,5.52,K4,161074,83 Her,
4.74645199,-0.29939669,5.52,K1,165687,,
5.10452083,-0.47098679,5.52,K3,183275,,
5.17498850,-0.55691032,5.52,B8,186500,,
5.21206947,0.42445438,5.52,A0,188485,,
5.25404464,0.12702603,5.52,K0,190327,tau Aql,
5.28205718,0.46956629,5.52,A3,191747,18 Vul,
5.45856814,-0.66171250,5.52,K3,198357,,
5.70470320,1.05928880,5.52,M1,207528,12 Cep,
6.04263530,-1.20114044,5.52,F4,217831,,
6.13749395,-0.92016667,5.52,F4,220729,omi Gru,
0.03944444,0.31785839,5.53,G9,448,87 Peg,
0.68067841,-0.13668837,5.53,M0,16212,80 Cet,
0.79524473,-1.25493537,5.53,B3,19400,the Hyi,
0.96271634,-0.09094135,5.53,B9,22920,22 Eri,
1.16627991,0.40136270,5.53,B7,28149,72 Tau,
1.23976555,-0.32579479,5.53,A3,30127,,
1.64506009,-0.65864363,5.53,K1,43899,,
1.66070260,-0.59592328,5.53,B1.5,44506,,
1.71741126,0.24705620,5.53,K2,46374,,
1.94444223,-1.38045363,5.53,K2-3,60816,eps Men,
2.11650261,-0.92691043,5.53,K3-4,67364,,
2.21343383,-1.22335945,5.53,A0,72337,,
3.12272128,0.27308585,5.53,A3,103578,o Leo,
3.91632249,-0.00292343,5.53,K1,132132,1 Ser,
4.14056094,-0.06664734,5.53,A5,141378,30 Ser,
4.34670614,0.92328402,5.53,B9.5,150100,16 Dra,
4.51744298,-0.58552888,5.53,O7.5,155806,,
4.75643673,-0.53631544,5.53,K1,166023,,
4.97155583,-0.22410997,5.53,B5,176162,,
5.04923753,-1.16346072,5.53,A5,179366,,
5.05994948,0.21597965,5.53,F0,181333,28 Aql,
5.11085492,0.87801697,5.53,K1,184293,,
5.22619937,0.29302624,5.53,B9,189090,11 Sge,
5.52582149,-0.72232390,5.53,K3,200702,eta Mic,
5.63299926,1.05521637,5.53,B1,205139,,
5.65504131,0.79193830,5.53,M5,205730,,
5.71937851,-1.21526306,5.53,K2-3,207241,omi Ind,
5.72685434,0.50253847,5.53,F6,207978,15 Peg,
5.81989493,0.79309216,5.53,A0,211096,,
5.86219007,-0.43218716,5.53,G9,212271,49 Aqr,
6.10064568,-0.71252097,5.53,F5,219693,phi Gru,
6.18695949,0.32115028,5.53,A1,222133,75 Peg,
0.00581776,-0.87855026,5.53,M2,224865,,
0.57941295,-0.04177639,5.54,F8,13612,66 Cet,
0.64342290,0.55503894,5.54,K1,15176,11 Tri,
0.86293442,-1.09214463,5.54,G2.5,20766,zet1 Ret,
0.99454679,-0.52652705,5.54,G6,23940,rho For,
1.23510406,-1.23798143,5.54,B8,30612,mu Men,
1.40864797,0.71609890,5.54,A3,34904,,
1.47071624,0.29740895,5.54,F0,37147,122 Tau,
1.84985266,-0.76110415,5.54,G3,53705,,
1.95471058,-0.50886529,5.54,B9,59256,,
1.98029420,-0.63422356,5.54,B3,60606,z Pup,
2.14092267,-0.24084089,5.54,F6,68146,18 Pup,
2.17963989,1.32220811,5.54,G8,68375,,
2.21088856,-0.21876733,5.54,K2,71377,,
2.31943349,-0.12526616,5.54,A4,75737,15 Hya,
2.41259771,-1.03697768,5.54,G6,79698,,
3.23029174,0.46459695,5.54,K2,107325,,
3.63703345,-0.62245713,5.54,F4,120987,286 Cen,
3.72665611,0.22618497,5.54,F6,124570,14 Boo,
3.97615092,-0.96597187,5.54,G2,134270,,
4.01917329,-0.10166058,5.54,K1,136479,,
4.17676198,0.25157952,5.54,K1,142980,phi Ser,
4.23188529,-0.58548524,5.54,B8,144987,,
4.29963316,0.65264648,5.54,A5,148283,25 Her,
4.56760665,0.35047666,5.54,B5,158148,,
4.63755799,-0.64482644,5.54,K5,160668,,
4.94125255,-0.81324101,5.54,M0,174387,,
5.01030941,-0.33667401,5.54,B2,178175,,
5.33222812,0.42666513,5.54,B8,193911,25 Vul,
5.74623476,0.21077275,5.54,A2,208565,17 Peg,
5.77386914,-0.11383910,5.54,K0,209396,30 Aqr,
6.09427523,0.92875272,5.54,F7,219623,,
0.14697854,-0.51589024,5.55,K2,3059,,
0.24777130,1.05352922,5.55,B9,5408,,
0.29650235,0.36196674,5.55,A3,6695,psi2 Psc,
0.30464722,0.34310749,5.55,G0,6903,psi3 Psc,
0.31165763,1.12054986,5.55,B9.5,6960,,
0.58575431,-1.18406045,5.55,M1,14141,pi1 Hyi,
0.98149318,-0.00517781,5.55,K4,23413,25 Eri,
1.13530032,0.88873620,5.55,B1.5,27192,b2 Per,
1.17170498,0.02410009,5.55,B3,28375,44 Eri,
1.44481264,-0.36413871,5.55,A0,36473,10 Lep,
1.57635229,-0.59187024,5.55,K5,41047,,
1.69544920,0.53220422,5.55,F8,45412,48 Aur,RT Aurigae
1.69008958,0.05075514,5.55,G9,45415,,
1.68974052,-0.00481905,5.55,K5,45433,78 Ori,
1.85961923,0.60168287,5.55,G8,53329,,
2.09783486,0.30209225,5.55,K3,65759,3 Cnc,
2.36207043,-0.73067240,5.55,B5,77475,,
2.55911810,-0.78112211,5.55,B2.5,84816,,
3.06012941,-0.75216419,5.55,A0,101615,,
3.14482878,-0.18231903,5.55,G8,104304,,
3.23255340,1.00991538,5.55,K5,107465,70 UMa,
3.25879879,-0.57299159,5.55,B9,108323,,
3.35866071,-1.25639950,5.55,G8,111315,,
3.44066209,-0.15680814,5.55,K3,114113,g Vir,
3.54677811,-0.26813590,5.55,K1.5,117789,75 Vir,
3.82365278,-0.80713236,5.55,K3,128068,,
4.19225177,-0.14680643,5.55,A0,143459,50 Lib,
4.44317194,-0.88385413,5.55,B9,152824,,
4.52503516,-0.57007302,5.55,F6,156098,,
4.60231688,-0.19620894,5.55,B8,159358,,
4.81484708,-0.63247823,5.55,K0,168838,,
5.00310993,0.49966352,5.55,F0,178233,,
5.32369055,1.20218764,5.55,M4.5,194258,,
5.46351324,-0.09611431,5.55,B9,198667,5 Aqr,
5.49047858,0.77617701,5.55,K0,199870,,
5.88450120,-1.17790817,5.55,A4,212728,,
6.02716005,-0.50359051,5.55,K3,217484,,
6.08933013,-0.06102350,5.55,A3,219402,,
6.10603439,-0.08943843,5.55,F3,219877,96 Aqr,
6.24812601,0.05114300,5.55,K4,223719,22 Psc,
6.27071348,0.97225020,5.55,F1,224355,,
0.00704677,1.06854390,5.55,F0,224893,,
0.28664851,0.37463977,5.56,A0,6457,psi1 Psc B,
0.42815835,1.01189827,5.56,G5,9900,,
0.78403099,-0.04302237,5.56,B9.5,18633,5 Eri,
0.83967790,0.11625347,5.56,K1,19926,,
1.37910827,0.19794458,5.56,A0,34203,18 Ori,
1.53138825,0.48812981,5.56,G7,39004,,
1.61256060,-0.25454173,5.56,K2,42341,,
1.66956742,-1.22145413,5.56,K5,45669,pi1 Dor,
2.00078728,0.61171366,5.56,K0,60986,70 Gem,
2.01239372,0.84005606,5.56,K0,61363,,
2.01608800,0.24798220,5.56,M3,61913,,
2.50692549,-0.10323623,5.56,K1,82870,33 Hya,
2.51639390,0.54387368,5.56,M2,83069,,
2.54688626,-0.94058702,5.56,A0,84461,154 Vel,
2.74710461,-0.53419680,5.56,B9.5,90972,del Ant,
3.72310727,-0.93664549,5.56,K5,124147,,
3.75316330,-0.75151938,5.56,G8,125383,,
3.76261716,-0.60714672,5.56,B8,125745,,
3.84725109,0.20351509,5.56,G8,129336,32 Boo,
4.11892613,0.56750835,5.56,G9,140716,pi CrB,
4.20415637,1.34030136,5.56,A3,145622,,
4.30100760,1.37817985,5.56,F0,149681,,
4.38677599,0.27480694,5.56,M3,151203,,
4.47808580,0.38544142,5.56,K3,154733,,
4.49335016,-0.18366681,5.56,F5,155078,,
4.50532021,1.09736607,5.56,F0,156295,,
4.99585227,0.55404507,5.56,M0,177808,,
5.10233190,0.25474535,5.56,K0,183492,,
5.76864770,1.01230066,5.56,O9,209481,14 Cep,
5.99851483,-0.28399901,5.56,K2.5,216640,77 Aqr,
6.07934539,0.99777564,5.56,K3,219134,,
6.08958466,1.23722997,5.56,F0,219586,,
6.11974249,1.04952951,5.56,K3,220369,,
0.10585422,0.90792028,5.57,B5,1976,,
0.15037466,-0.91408226,5.57,F3,3158,,
0.16294830,-0.43226957,5.57,G8,3443,,
0.20951950,-0.37912915,5.57,B9,4622,,
0.31280664,1.13479369,5.57,B9,6972,32 Cas,
0.42367140,0.21191206,5.57,F0,9919,pi Psc,
0.52205707,-0.73357158,5.57,K1,12296,,
0.81826853,-1.37862588,5.57,F2,20313,,
0.94231054,-0.19536537,5.57,G7,22409,,
0.96486892,0.65589473,5.57,B7,22780,,
0.95928386,0.05335375,5.57,G6,22796,12 Tau,
1.17031599,1.46272166,5.57,B5,26356,,
1.43228263,-0.64979578,5.57,A1,36187,,
1.54843430,-0.69739963,5.57,M0,40091,,
2.20985590,0.48683535,5.57,K5,71093,phi1 Cnc,
2.41077966,-0.76120111,5.57,B8,79416,,
2.57841126,-1.09511169,5.57,K1,85656,,
2.73029854,-0.12321540,5.57,K5,90362,,
2.90960203,-1.23705544,5.57,B2,96706,,
2.99152343,0.28721817,5.57,F2,99285,81 Leo,
3.10742056,-0.99462436,5.57,A2,103101,,
3.13141884,-1.08993873,5.57,B3,103884,,
3.19462885,0.35852457,5.57,K0,106057,5 Com,
3.57607783,0.18755502,5.57,F0,118889,,
3.95068366,0.84039543,5.57,A1,133962,k Boo,
4.11583544,-1.47419720,5.57,A2,137333,rho Oct,
4.22941274,-1.01114681,5.57,B9.5,144480,iot2 Nor,
4.37159163,-0.34774716,5.57,F4,150453,,
4.95437161,0.11545838,5.57,K0,175515,62 Ser,
4.96230558,0.04424894,5.57,B9,175869,64 Ser,
5.04109993,0.26325868,5.57,G8,180262,,
5.20119753,0.43619657,5.57,A1,187982,,
5.44464914,0.83482492,5.57,K5,198345,,
5.58973691,0.41636284,5.57,K1,203344,34 Vul,
5.64348578,-0.78275593,5.57,K1,204960,,
6.12979995,0.56522488,5.57,B9,220599,67 Peg,
0.28835021,-0.17173070,5.58,A1,6530,28 Cet,
0.36510834,0.65825093,5.58,A2,8374,47 And,
0.43137267,-0.37132365,5.58,A4,10148,,
0.53671056,1.12381751,5.58,B8,12301,53 Cas,
0.59216113,0.43708377,5.58,F6,13872,21 Ari,
0.60224040,0.03067901,5.58,G0.5,14214,,
0.91138185,0.87001754,5.58,B6,21362,,
1.17872265,0.27293556,5.58,F0,28485,80 Tau,
1.22222499,-0.42730023,5.58,G6,29737,,
1.26193123,0.54868304,5.58,K2,30454,,
1.61517860,-0.70430338,5.58,M2,42682,,
1.90168894,0.82449354,5.58,G0,55575,,
1.89739834,-0.47190309,5.58,K4,56160,,
2.17420028,-0.61874831,5.58,K2,70002,,
2.18756660,-0.35044757,5.58,G2,70442,,
2.34146827,1.12755057,5.58,G7,75958,6 UMa,
2.45152583,-0.73644168,5.58,M1,81034,,
2.73500366,-0.95779306,5.58,K3,90677,,
2.74663919,-0.51772768,5.58,K5,90957,,
2.75324235,-0.23716116,5.58,B9,91120,,
2.76423065,0.61066646,5.58,A2,91365,34 LMi,
2.84224687,1.03532931,5.58,K2,93875,42 UMa,
3.12000148,0.14737366,5.58,K0,103484,6 Vir,
3.28807668,-0.22393059,5.58,G8,109272,,
3.41983450,-0.35924209,5.58,F7,113415,,
3.58196104,-1.49725009,5.58,A,117374,kap Oct,
4.02824173,0.52862145,5.58,G0,137107,eta CrB A,
4.12504933,0.09506711,5.58,A0,140775,,
4.39528447,-1.01824933,5.58,B0.5,150898,,
4.43662696,-0.40404372,5.58,A0,152849,24 Oph,
4.69426664,0.39207367,5.58,K3,163547,,
4.75594949,0.63645855,5.58,G8,166640,,
4.94681579,0.64527731,5.58,B2.5,175426,del1 Lyr,
5.06422554,-0.39099739,5.58,F0,181240,,
5.31660742,0.64577182,5.58,A2,193369,36 Cyg,
5.33237356,0.79927353,5.58,K0,194152,,
5.42441059,1.16339285,5.58,A8,197950,4 Cep,
5.44457642,0.10486520,5.58,A0,198069,13 Del A,
5.47877760,0.21936365,5.58,A4,199254,16 Del,
5.70083439,-0.19837121,5.58,A1,207052,lam Cap,
5.70837566,-0.82560376,5.58,G0,207129,,
5.76431346,0.01055924,5.58,K4,209128,28 Aqr,
5.79984546,0.57896450,5.58,G8,210354,pi1 Peg,
5.81953859,-0.43948845,5.58,F6,210848,,
5.88670468,0.15932917,5.58,K5,213119,36 Peg,
6.13925382,1.52380334,5.58,A7,221525,,
0.02810707,1.12043351,5.59,B9,144,10 Cas,
0.21566452,-0.23669089,5.59,K5,4730,,
0.26749352,-0.67922397,5.59,K0,6055,xi Scl,
0.44654976,1.18757535,5.59,A0,10221,43 Cas,
0.61509766,0.87530686,5.59,B9,14392,63 And,
0.76771943,1.07374595,5.59,F4,17948,,
0.91455253,-0.22121563,5.59,A5,21688,,
0.97966785,0.63634705,5.59,A2,23193,,
1.07173397,-0.48261263,5.59,F1,25945,,
1.13429675,0.24496181,5.59,F0,27397,57 Tau,
1.53751144,0.24734224,5.59,B9,39317,137 Tau,
1.72526524,-0.64193210,5.59,A0,47144,,
1.82647979,-0.44355604,5.59,B3,52018,,
1.96049199,-0.03325337,5.59,K5,59311,,
1.97742895,0.05742618,5.59,F2,60111,del2 CMi,
2.04688579,-0.98454993,5.59,G5,64067,,
2.20981954,-0.06959500,5.59,A5,71297,2 Hya,
2.31958621,-1.00589627,5.59,B8,76113,,
2.39956592,-0.52997408,5.59,A4,78922,eps Pyx,
2.46702290,-0.08931722,5.59,K5,81420,28 Hya,
2.98532024,-1.26111674,5.59,B2,99264,,
3.04709762,0.76140958,5.59,F2,101107,59 UMa,
3.14882850,0.62905060,5.59,K0,104438,,
3.32464133,0.11879874,5.59,A2,110423,d1 Vir,
3.43212452,-0.72585820,5.59,K0,113778,,
3.79011337,0.86995452,5.59,G3,127243,24 Boo,
4.00963216,-0.71189071,5.59,B7,135876,,
4.53939049,0.80705479,5.59,M0,157325,74 Her,
4.58740159,0.04755053,5.59,G8,158837,,
4.78066044,0.73582112,5.59,B7,167965,,
5.04625592,0.08438182,5.59,A3,180482,22 Aql,
5.06000039,-0.61821986,5.59,B3,180885,,
5.08903103,-0.38007453,5.59,K3,182629,50 Sgr,
5.33398072,-0.73390610,5.59,A0,193571,kap1 Sgr,
5.39777251,0.46184806,5.59,B9,196504,27 Vul,
5.53552262,0.52719124,5.59,B9,201433,,
6.00564887,0.72612484,5.59,B2,216916,16 Lac,
6.11225940,0.53084189,5.59,M0,220088,63 Peg,
6.13187981,-0.99220514,5.59,K0,220572,,
6.17246598,0.70225747,5.59,A1,221756,15 And,
0.02045671,-1.24680989,5.59,B8,225253,,
0.13825917,0.92222228,5.6,K2,2774,,
0.97547906,-0.18300747,5.6,A5,23281,,
1.04502316,-0.21946061,5.6,K5,25165,,
1.17423570,-0.22773638,5.6,B1,28497,228 Eri,
1.46268772,0.17872172,5.6,B9,36881,,
1.49417637,1.14664253,5.6,K5,37289,,
1.69656912,-0.12277422,5.6,B3,45727,bet Mon C,
1.71210255,-0.10243143,5.6,F0,46304,,
1.70739016,-0.90453628,5.6,F8,46569,,
2.02109127,-0.62919604,5.6,B5,62578,,
2.04897291,-0.58100072,5.6,K5,63852,,
2.08471580,-1.05249172,5.6,G0,65907,,
2.39416995,-0.14991409,5.6,B9.5,78556,19 Hya,
2.64922800,-0.29917852,5.6,K7,87808,,
2.65885640,-1.07423561,5.6,M2-3,88366,,
2.68573447,-0.75245507,5.6,K4,89062,,
3.38596784,0.66871805,5.6,F0,112412,alp1 CVn,
3.43121550,0.39472560,5.6,M5,113866,40 Com,
3.49204022,0.70075939,5.6,K1,116010,23 CVn,
3.55227590,0.96601550,5.6,A0,118214,81 UMa,
3.57709594,-0.69903830,5.6,K2,118799,,
3.59754538,-0.28237973,5.6,G0,119605,83 Vir,
3.89744385,-1.27740648,5.6,G7,130458,,
4.68354014,-0.60903749,5.6,K3,162587,,
4.78081316,-1.10052706,5.6,K0,166599,,
4.82158114,-0.53680510,5.6,K0,169233,18 Sgr,
5.59817994,-0.39564675,5.6,M1,203475,,
5.60829557,0.81532086,5.6,F0,204153,,
5.76434255,0.22898235,5.6,F4,209166,20 Peg,
5.77243652,0.77928951,5.6,A0,209515,,
5.98377407,1.07681482,5.6,G8,216380,,
6.05781967,-0.50306207,5.6,G9,218434,,
6.14040283,1.22800881,5.6,A6,220974,,
0.25626524,-0.19861847,5.61,G7,5722,phi4 Cet,
0.43922665,0.75568878,5.61,A9,10204,,
0.79576106,0.07597030,5.61,B7,18883,93 Cet,
0.92648622,1.48197846,5.61,G3,20084,,
0.87083203,-0.42102675,5.61,M2,20729,,
0.89227776,0.58531071,5.61,A0,20995,,
0.90908383,0.59005219,5.61,A2,21402,,
1.06630163,-0.22327124,5.61,K0,25723,,
1.26937796,-0.93307726,5.61,F0,31203,iot Pic A,
1.32596299,-0.42564702,5.61,A3,32667,,
1.39790692,1.09351180,5.61,K4,34255,,
1.41819637,-0.18027797,5.61,K5,35536,,
1.46233139,0.17339846,5.61,B0.5,36862,lam2 Ori,
1.67084733,-0.98384210,5.61,A,45229,nu Pic,
1.77723242,-0.96935587,5.61,K5,49877,,
1.95036181,-0.40292865,5.61,B0,58978,,
2.05153272,-0.16027940,5.61,K3,63752,,
2.20166013,-0.06546924,5.61,F3,70958,1 Hya,
2.27019339,-0.92529115,5.61,B7,74196,,
2.72818233,0.15332233,5.61,M3,90254,44 Leo,
2.83594187,-0.59442521,5.61,A1,93905,,
3.13633485,-1.12293030,5.61,A3,104035,,
3.72937591,-0.73020213,5.61,G8,124433,,
3.77473266,-1.19023213,5.61,A3,125835,,
4.13091800,-0.60532382,5.61,B7,140784,,
4.58551809,0.54381551,5.61,G8,158974,,
4.86731604,0.41199467,5.61,G9,171745,,
4.92873709,-0.75806437,5.61,B9,173861,eta2 CrA,
5.11974883,-0.79014449,5.61,A,183806,,
5.21306577,0.00477541,5.61,A0,188350,58 Aql,
5.49124943,0.88073193,5.61,B5,199955,,
5.51776389,0.09604159,5.61,K5,200644,3 Equ,
6.05146376,-0.67879733,5.61,A1,218242,ups Gru,
6.26039422,0.00190532,5.61,M5,224062,,
0.23948099,1.46096664,5.62,A4,4853,,
0.53963399,-0.07162153,5.62,K5,12642,,
0.60268401,0.34733991,5.62,A1,14191,the Ari,
0.81330161,0.23016045,5.62,K3,19270,,
1.67558880,-0.64067158,5.62,G6,45145,,
1.72171640,-0.57100871,5.62,B8,46936,,
1.85042716,-0.09291454,5.62,K3,53208,,
1.89605298,0.21146118,5.62,G6,55730,,
2.02705448,-0.43064060,5.62,B1.5,62747,,
2.53947588,0.69390413,5.62,G8,83805,43 Lyn,
2.58016387,-0.80623546,5.62,K2,85563,,
3.58245555,0.39262636,5.62,G9,119126,2 Boo,
3.61564590,0.54437304,5.62,K0,120420,,
4.09127721,1.20922228,5.62,K5,140227,,
4.16916252,-0.45842527,5.62,A3,142445,4 Sco,
4.17527845,-0.59278654,5.62,B9,142630,xi2 Lup,
4.18425962,0.63955651,5.62,K5,143435,,
4.58945962,0.49580441,5.62,A1,159139,78 Her,
4.59675365,-0.10026432,5.62,A5,159170,,
4.94896836,0.48711170,5.62,K4,175443,,
5.20101572,0.82078471,5.62,O9.5,188209,,
5.35629185,0.67090941,5.62,A3,195050,40 Cyg,
5.66778221,1.00337524,5.62,O6.5,206267,,
5.71596057,-1.12944619,5.62,K0,207229,,
5.78510470,-1.04084649,5.62,K4,209529,kap2 Ind,
5.86052474,-0.80160548,5.62,F3,212132,pi2 Gru,
6.28085093,-0.51461033,5.62,K5,224630,,
0.41290127,-0.27359975,5.63,A3,9672,49 Cet,
0.47013352,1.11443151,5.63,K0,10780,,
