ra,dec,m,sp_cl,id,bayer_name,proper_name
0.32343809,0.28158002,5.7,B8,117157,,
0.56996577,0.34034497,5.7,M0,118003,15 Ari,
0.58056195,0.26668335,5.7,K5,118039,19 Ari,
0.71798380,0.26724219,5.7,B8,118501,,
0.97003487,0.34383408,5.7,B8,119296,,
1.18081523,0.23953776,5.7,F0,119970,,
1.24106348,0.19453638,5.7,A3,120192,,
1.29082944,0.26250028,5.7,B8,120402,,
1.46267187,0.17872181,5.7,B8,121138,,
1.47070962,0.29740827,5.7,A5,121184,,
1.51502825,0.25287110,5.7,A2,121393,,
3.58086715,0.34829329,5.7,A2,129992,,
4.55760191,0.28450529,5.7,A2,133351,,
4.59744457,0.28479594,5.7,K0,133537,,
4.86602471,0.31770887,5.7,A0,134941,,
5.05995028,0.21597940,5.7,F0,136121,,
5.19683776,0.18178859,5.7,G0,137097,,
5.47877541,0.21936291,5.7,A2,139290,,
5.71658329,0.30169262,5.7,F2,140701,,
0.65778347,0.00446464,5.7,A2,145662,,
1.01230703,0.11405333,5.7,B9,146986,,
1.09666905,0.09639492,5.7,F0,147283,,
1.10632763,0.13467159,5.7,F0,147321,,
1.10802031,0.16168516,5.7,G5,147325,,
1.21781664,0.13737554,5.7,F0,147781,,
1.28650284,0.00815383,5.7,B3,148162,,
1.34338647,0.14832709,5.7,F0,148485,,
1.39271405,0.04530506,5.7,F5,148749,,
1.47488379,0.13162012,5.7,B8,149251,,
1.72466309,0.01553832,5.7,B5,150810,,
1.76122411,0.06863744,5.7,B0,151123,,
3.18547495,0.10134991,5.7,F0,158575,,
3.47658736,0.16448128,5.7,G0,159616,,
3.49804800,0.03642860,5.7,A0,159692,,
3.99600782,0.00649500,5.7,A3,161399,,
4.60160987,0.16731962,5.7,A2,164231,,
4.69627093,0.01170146,5.7,B3,164858,,
6.18015932,0.03669069,5.7,F5,174256,,
6.23718613,0.01878294,5.7,A2,174456,,
0.32646223,0.01699713,5.7,F5,174869,,
2.36477452,0.00842431,5.7,K0,177714,,
0.13107146,-0.06906844,5.7,K5,182329,12 Cet,
0.67505190,-0.13717512,5.7,K0,184780,,
0.80405267,-0.13266005,5.7,A3,185352,,
1.09246899,-0.12084402,5.7,G5,186621,,
1.25928283,-0.09903109,5.7,G0,187358,,
1.55117322,-0.08057278,5.7,K0,188595,,
1.85042927,-0.09292239,5.7,K0,189876,,
2.06296884,-0.09474301,5.7,F2,190736,,
2.20981787,-0.06959442,5.7,A5,191345,,
2.42901631,-0.15262560,5.7,B9,192209,,
3.55838440,-0.09418136,5.7,K0,196665,80 Vir,
4.24168160,-0.14918308,5.7,A3,199398,,
4.88695084,-0.13597559,5.7,K0,202008,,
5.23506614,-0.17380614,5.7,F8,203530,,
5.58973152,-0.07958909,5.7,K0,205087,,
5.83423622,-0.09402355,5.7,G5,206183,,
6.00036611,-0.08705508,5.7,G5,206927,,
0.44395802,-0.19765577,5.7,F5,210523,,
0.49248319,-0.29547289,5.7,A3,210763,,
0.56182650,-0.31030489,5.7,Ma,211139,,
1.28767512,-0.29218101,5.7,K0,215006,,
1.49819426,-0.32388928,5.7,B9,216182,,
1.70251596,-0.17595648,5.7,K0,217281,,
1.99265884,-0.34387053,5.7,B3,218927,,
2.00811067,-0.34314491,5.7,K0,219009,,
2.14092434,-0.24084161,5.7,G0,219748,,
2.40846230,-0.34466185,5.7,K0,221184,,
2.77742839,-0.21345657,5.7,F8,223198,,
2.82249359,-0.30188872,5.7,A0,223444,,
4.03114661,-0.21588947,5.7,K0,230179,,
4.31873956,-0.25395995,5.7,G0,231760,,
4.61708818,-0.19069952,5.7,K0,233365,,
5.13587545,-0.31819209,5.7,K0,236251,,
6.22761984,-0.20788820,5.7,K0,242109,,
0.41949723,-0.52198230,5.7,F0,244126,,
0.99743370,-0.36482772,5.7,K0,246722,,
1.24385019,-0.37146608,5.7,K2,247975,,
1.32099527,-0.39785013,5.7,K0,248369,,
1.59931057,-0.40335969,5.7,A2,249849,,
1.83739195,-0.44009703,5.7,B3,251438,,
2.02706669,-0.43064375,5.7,B3,253087,,
2.51765322,-0.44151089,5.7,K0,256477,,
2.63697120,-0.42386329,5.7,F0,257152,,
3.20701253,-0.36380040,5.7,G5,260055,,
3.54562975,-0.50078436,5.7,A0,261770,,
3.61734082,-0.49511020,5.7,Md,262109,,
3.92111952,-0.48271143,5.7,A5,263634,,
4.42188270,-0.35631924,5.7,G5,266088,,
4.86026818,-0.41944305,5.7,K2,268587,,
5.00697495,-0.49980538,5.7,K2,269339,,
5.09174240,-0.51911686,5.7,B9,269791,,
5.14924336,-0.40891420,5.7,K0,270116,,
5.65566650,-0.45677928,5.7,A3,272711,,
5.81954208,-0.43948985,5.7,F8,273524,,
6.01962357,-0.51421651,5.7,A5,274461,,
0.44527625,-0.64284640,5.7,A0,277271,,
0.68135203,-0.52438591,5.7,G5,278116,,
0.90563854,-0.62275776,5.7,K0,279052,,
1.79065894,-0.55337583,5.7,B8,283184,,
2.06901386,-0.62617739,5.7,B3,284563,,
2.20916599,-0.68172793,5.7,A0,285229,,
2.51970180,-0.62999346,5.7,K0,286696,,
3.58560157,-0.58638447,5.7,Md,291701,,
3.87739844,-0.63939647,5.7,Mb,293092,,
4.17527342,-0.59278609,5.7,A0,294449,,
4.17725074,-0.63155446,5.7,G0,294459,,
4.41132375,-0.65474281,5.7,B9,295545,,
4.45328023,-0.62716986,5.7,K0,295772,,
4.50412829,-0.68952727,5.7,A0,296027,,
4.73350637,-0.62659865,5.7,K0,297209,,
4.85805983,-0.67589552,5.7,B8,297869,,
5.23746277,-0.58823680,5.7,F5,299648,,
5.92913625,-0.57737910,5.7,A0,302847,,
1.56479981,-0.76854826,5.7,K0,310270,,
2.36207646,-0.73066958,5.7,B5,313879,,
3.46762343,-0.85446113,5.7,K0,318281,,
3.64917585,-0.81319912,5.7,K0,319010,,
3.91186353,-0.83564939,5.7,B9,320061,,
4.27297936,-0.74479802,5.7,A2,321585,,
4.38387467,-0.71278795,5.7,B3,322118,,
4.42636878,-0.74139608,5.7,F5,322365,,
4.77003640,-0.72145070,5.7,B3,323855,,
6.10064852,-0.71251922,5.7,F0,329148,,
0.84016877,-1.00045099,5.7,N0,332477,,
0.92755595,-0.87927423,5.7,K0,332729,,
1.36960138,-0.90810833,5.7,K5,334166,,
1.70739292,-0.90453521,5.7,F8,335243,,
1.96347766,-0.91893698,5.7,G5,336098,,
2.13611145,-0.97887547,5.7,A2,336696,,
2.27020269,-0.92529134,5.7,B5,337126,,
2.53525356,-0.99936830,5.7,K0,338210,,
2.57960208,-1.03717616,5.7,K2,338395,,
2.99668102,-0.92781509,5.7,G0,340093,,
3.13397116,-0.98292366,5.7,B8,340555,,
3.36396803,-0.92131466,5.7,A3,341356,,
3.38573170,-0.99197339,5.7,Oe,341431,,
3.43671852,-0.93305001,5.7,B9,341620,,
4.14009973,-0.91522142,5.7,K0,344240,,
4.31206615,-1.02276027,5.7,B9,345077,,
4.39529567,-1.01825063,5.7,B0,345385,,
4.46983933,-1.00726674,5.7,B3,345649,,
4.83050282,-0.92694940,5.7,K0,346871,,
5.09549696,-0.94815477,5.7,K2,347716,,
6.02630178,-0.88924811,5.7,K2,350716,,
0.72194751,-1.11185395,5.7,K0,353112,,
2.35952181,-1.06401966,5.7,K0,357071,,
2.98171213,-1.13365805,5.7,B5,358676,,
3.56574045,-1.07672561,5.7,F5,360222,,
3.62937000,-1.21128070,5.7,K2,360368,,
3.64258112,-1.18075126,5.7,K0,360412,,
3.80164956,-1.18188834,5.7,K0,360811,,
4.02811424,-1.05866751,5.7,F5,361391,,
4.04720698,-1.12628758,5.7,K5,361455,,
4.55538759,-1.09718630,5.7,B3,362673,,
4.75792636,-1.08214229,5.7,G0,363177,,
5.23026162,-1.20713826,5.7,A3,364315,,
5.23766647,-1.16848683,5.7,K0,364333,,
5.60372484,-1.21708470,5.7,N0,365147,,
6.09539253,-1.08212512,5.7,G0,366354,,
6.14799195,-1.10148941,5.7,A0,366458,,
6.21424552,-1.12407072,5.7,K5,366603,,
0.81827878,-1.37862224,5.7,F0,367933,,
0.91622578,-1.36749853,5.7,K0,368059,,
3.79441837,-1.33917411,5.7,K0,372296,,
4.21466434,-1.26363466,5.7,K0,372933,,
6.21634923,-1.37517037,5.7,K0,375801,,
0.42527783,-1.47950872,5.7,K0,376068,,
1.12567548,-1.39999884,5.7,K0,376397,del Men,
1.13868022,-1.42383834,5.7,F0,376403,,
1.47116340,-1.40445093,5.7,G5,376576,,
2.20055228,-1.41222012,5.7,K0,376927,,
3.64621540,-1.44279630,5.7,K2,377623,,
0.73213980,1.42154376,5.8,K0,475,,
3.35588992,1.45591521,5.8,A0,2216,,
5.42180721,1.44044122,5.8,A0,3641,76 Dra,
0.39806276,1.22634861,5.8,F5,4717,38 Cas,
1.38850737,1.27877331,5.8,A0,5908,,
2.61092376,1.27198728,5.8,K0,7546,,
3.16450846,1.34225787,5.8,K0,8082,,
3.51742487,1.26346939,5.8,K5,8414,,
5.87611816,1.37507442,5.8,A2,11222,,
0.00705280,1.06854030,5.8,A5,11865,,
0.02226102,1.07013515,5.8,B9,11913,,
0.15907018,1.05288989,5.8,A3,12343,,
0.81731972,1.11801617,5.8,B9,14083,,
0.98617916,1.17288990,5.8,F2,14470,,
2.26986003,1.12273341,5.8,K0,16713,,
2.69668277,1.13635493,5.8,A3,17390,32 UMa,
3.58446166,1.13136401,5.8,A0,18688,,
4.02569834,1.08292526,5.8,B9,19421,,
4.06194331,1.12065395,5.8,G5,19473,,
4.60327237,1.07991520,5.8,F8,20453,,
5.11538506,1.21581957,5.8,K0,21580,,
5.69364624,1.09014181,5.8,B2,23166,,
6.22477357,1.16557213,5.8,B3,24711,,
0.24725185,1.03290257,5.8,K0,25854,,
0.48937257,0.88650222,5.8,B9,26838,2 Per,
0.60213102,1.01054267,5.8,K0,27384,,
1.01980140,1.01185681,5.8,A0,28763,,
1.18695711,0.94092168,5.8,B1,29210,1 Cam,
1.29205422,0.92275261,5.8,A2,29495,,
1.54882168,1.04524918,5.8,A0,30120,,
1.93237407,0.96484297,5.8,B8,31091,19 Lyn,
2.15476713,0.98527719,5.8,K0,31555,,
2.37367650,0.94743254,5.8,A2,31978,,
2.80876731,0.99831538,5.8,B9,32767,,
3.59499814,0.90869908,5.8,A0,34176,,
3.83210482,0.94288528,5.8,A0,34618,,
4.13482244,0.96650724,5.8,A2,35140,,
4.15508804,0.97436064,5.8,K0,35171,,
4.88639845,0.91099365,5.8,B9,36754,,
5.36449460,0.97857808,5.8,B9,38568,,
5.73727213,0.98805323,5.8,B9,39991,,
6.26382807,1.00203172,5.8,B0,42361,,
0.07483266,0.83684348,5.8,B9,42778,,
0.43921341,0.75568742,5.8,F0,44298,,
0.89865199,0.85731906,5.8,B5,46159,,
1.96319950,0.86694726,5.8,F5,49904,,
3.04709500,0.76140643,5.8,F0,52549,,
3.47116884,0.71306119,5.8,A5,53451,,
3.60508978,0.71713436,5.8,A3,53731,,
4.09397672,0.81677418,5.8,F0,54871,,
4.34668490,0.81355657,5.8,G5,55531,,
4.56725387,0.84229715,5.8,A2,56194,77 Her,
5.60829128,0.81532086,5.8,F0,61427,,
5.64152220,0.87227590,5.8,A0,61648,,
6.10810231,0.73440090,5.8,K2,64085,,
6.18515641,0.77543451,5.8,B9,64452,,
0.08904335,0.53992730,5.8,B8,65213,,
0.57758217,0.52888605,5.8,G0,67067,,
0.74837093,0.61190952,5.8,K5,67840,,
0.83465804,0.69135109,5.8,K0,68182,,
0.93193251,0.69638162,5.8,A0,68571,,
1.38830426,0.58244594,5.8,K0,70153,,
1.42598854,0.60025043,5.8,A0,70358,,
1.62461966,0.57060727,5.8,K2,71342,,
2.32380357,0.56678151,5.8,A3,74054,,
2.49023686,0.58740229,5.8,K0,74558,,
2.75699291,0.56512966,5.8,B9,75286,,
2.78871834,0.66165431,5.8,G5,75376,,
4.86608623,0.60140885,5.8,B5,81520,,
4.90376164,0.55722554,5.8,F0,81713,,
4.96121468,0.57423688,5.8,G0,82082,,
5.13042064,0.64480326,5.8,B9,83189,11 Cyg,
5.70936250,0.67454260,5.8,B9,87044,,
6.11252621,0.66640685,5.8,F5,88745,12 And,
0.21765986,0.48363771,5.8,F0,90187,,
0.28664814,0.37464617,5.8,A0,90462,,
0.57945505,0.37020106,5.8,F5,91445,,
0.77705076,0.36073769,5.8,F0,92107,47 Ari,
0.98570545,0.42855599,5.8,B8,92844,,
1.22753027,0.49942567,5.8,A0,93690,,
1.30095271,0.43721186,5.8,B9,93929,,
1.34357074,0.37881915,5.8,B3,94085,,
1.55742172,0.42323739,5.8,B3,95124,,
1.74337557,0.49328293,5.8,B8,96324,,
1.88226887,0.46873498,5.8,A2,97154,,
2.09845757,0.44318796,5.8,K0,98223,omg Cnc,
2.23187701,0.42029409,5.8,F0,98777,,
3.18857822,0.47615229,5.8,A2,101696,,
3.35666194,0.48087680,5.8,A0,102181,,
3.51296206,0.41633753,5.8,A2,102590,,
3.65929497,0.37866954,5.8,A0,102993,,
3.88324093,0.49944114,5.8,A2,103618,,
4.26186045,0.50876817,5.8,A0,104742,,
4.82574775,0.52061329,5.8,A2,107237,,
5.12624370,0.51422538,5.8,F5,109254,9 Cyg,
5.46056741,0.49306569,5.8,F8,112020,,
5.88686677,0.46710576,5.8,K2,114483,,
0.83185104,0.20721406,5.8,B9,118883,,
1.16329568,0.25680444,5.8,K0,119898,,
1.18092518,0.27387255,5.8,A5,119971,,
1.51301567,0.27615539,5.8,B8,121387,,
1.62325248,0.34541001,5.8,B9,122073,,
1.76273025,0.23087239,5.8,K0,122951,,
2.08126499,0.27559180,5.8,K0,124632,1 Cnc,
2.34566310,0.27194508,5.8,A5,125951,,
2.98879853,0.19949583,5.8,K0,128238,,
2.99152168,0.28721952,5.8,F2,128245,,
3.20020277,0.17911058,5.8,A2,128878,,
3.57607891,0.18755715,5.8,F2,129981,,
3.91049985,0.25213482,5.8,A0,130993,,
4.13332575,0.24636384,5.8,A0,131702,,
4.46653921,0.23745834,5.8,A0,132960,,
4.63375142,0.27842141,5.8,F5,133718,,
4.84797531,0.29545874,5.8,A0,134827,,
4.92571184,0.33735178,5.8,A0,135270,,
4.97024057,0.23775345,5.8,F5,135573,,
5.08972029,0.34717211,5.8,K5,136291,,
5.15348742,0.24113018,5.8,B3,136767,,
5.21862732,0.29033338,5.8,F6,137241,,
5.40651965,0.27643116,5.8,B2,138768,,
5.77406069,0.19873249,5.8,A0,141005,,
0.01088729,0.14809986,5.8,F0,143082,,
0.11084389,0.03385313,5.8,G5,143479,44 Psc,
0.21111066,0.09216259,5.8,G5,143910,,
0.68103387,0.12019932,5.8,K0,145742,,
1.06440380,0.14307147,5.8,F0,147171,,
1.19615136,0.09719282,5.8,A0,147685,,
1.36698913,0.04993910,5.8,K0,148614,,
1.40379529,0.14710488,5.8,B2,148818,,
1.42149737,0.00907973,5.8,B3,148931,,
1.47184583,0.15624250,5.8,B3,149227,,
1.55537925,0.16596680,5.8,B9,149668,,
1.63916654,0.10587336,5.8,B5,150179,,
1.86673762,0.13039645,5.8,K0,151978,,
1.92884320,0.00309063,5.8,B8,152483,,
1.98210483,0.05884493,5.8,A0,152903,,
2.00763558,0.09130025,5.8,A0,153086,,
2.01404887,0.06326290,5.8,A0,153144,,
2.10427912,0.04074626,5.8,K0,153760,,
2.55763784,0.11708643,5.8,M0,156172,,
2.55862301,0.03116319,5.8,F2,156173,,
2.58396999,0.04283101,5.8,A0,156275,,
2.60243004,0.15591181,5.8,K0,156338,,
2.73863903,0.17038534,5.8,A0,156855,,
3.76997539,0.14388387,5.8,A0,160594,,
3.84690507,0.14244916,5.8,G5,160871,,
4.19250891,0.07727256,5.8,K0,162147,,
4.29429761,0.12126862,5.8,A0,162584,,
4.68287844,0.10648961,5.8,F5,164771,,
4.87231124,0.11644623,5.8,F2,166175,,
4.91080535,0.09599461,5.8,A0,166515,,
5.09787563,0.05113523,5.8,B9,167915,,
5.10079389,0.03404385,5.8,A0,167944,,
5.21089144,0.14768021,5.8,K0,168913,,
5.49374874,0.07493585,5.8,F5,171073,,
5.76016161,0.11724341,5.8,B3,172531,,
6.20440165,0.12654601,5.8,A0,174347,,
1.78579209,-0.03965451,5.8,A0,176450,,
4.34743008,-0.04057211,5.8,K0,179865,,
4.52307137,0.00777243,5.8,K0,180026,,
4.87645167,0.00540150,5.8,A0,180381,,
0.24306655,-0.12823190,5.8,K2,182831,,
0.31296066,-0.03929012,5.8,K0,183147,,
0.40890526,-0.12261674,5.8,G0,183575,,
0.57941527,-0.04177784,5.8,G0,184347,,
0.78402887,-0.04302246,5.8,B9,185272,,
1.13757869,-0.13251349,5.8,B8,186815,,
1.63146215,-0.06529950,5.8,G5,188936,,
1.96694745,-0.17063856,5.8,G5,190345,,
2.19432189,-0.13165265,5.8,Ma,191264,,
2.20165976,-0.06547253,5.8,F5,191306,,
2.66569023,-0.14693160,5.8,K0,193163,,
2.83747324,-0.15529580,5.8,A2,193838,41 Sex,
2.84091620,-0.05397770,5.8,K2,193861,,
3.02287666,-0.13661661,5.8,K0,194572,,
3.15407561,-0.13410494,5.8,K5,195089,,
3.40190320,-0.06653083,5.8,A0,196034,44 Vir,
4.71069877,-0.08414474,5.8,K0,201278,,
5.19752513,-0.04295323,5.8,K5,203366,,
5.83322320,-0.15777776,5.8,K0,206180,,
6.25195460,-0.15702344,5.8,K0,208075,,
0.04674900,-0.21956052,5.8,K0,208443,,
0.25626283,-0.19861754,5.8,G5,209561,,
1.06630236,-0.22326794,5.8,G5,213806,,
1.17221010,-0.33962124,5.8,K0,214381,,
1.28853433,-0.28654500,5.8,K0,215009,,
1.49330894,-0.30596324,5.8,K0,216154,,
1.77434622,-0.17640857,5.8,A0,217668,,
1.94228311,-0.24001864,5.8,F0,218618,,
2.26313251,-0.34447481,5.8,K5,220410,,
2.33528188,-0.31836992,5.8,K0,220803,,
2.35066266,-0.28156926,5.8,G0,220890,,
2.39630150,-0.21568298,5.8,K0,221134,,
2.43093247,-0.25436641,5.8,K0,221313,,
2.44150785,-0.27636721,5.8,K0,221365,,
2.49730581,-0.33859959,5.8,A2,221661,,
2.63565130,-0.31592922,5.8,A0,222396,,
2.88064338,-0.24580169,5.8,K5,223779,,
3.44595451,-0.18028077,5.8,K2,226882,,
3.88037889,-0.24694416,5.8,A2,229330,,
3.92216047,-0.19450055,5.8,K0,229579,,
4.27172243,-0.25958010,5.8,K0,231511,,
4.37159199,-0.34774686,5.8,F5,232040,,
4.78741130,-0.30323200,5.8,K5,234283,,
4.97155721,-0.22410943,5.8,B5,235313,,
5.00415887,-0.28325399,5.8,B8,235507,,
5.06951963,-0.31954258,5.8,K0,235889,,
5.20195470,-0.33239756,5.8,G5,236612,,
5.86627472,-0.23613276,5.8,G5,240218,,
6.24197255,-0.25135276,5.8,K0,242186,,
0.05979483,-0.45417452,5.8,K2,242631,,
0.58039498,-0.36652098,5.8,G0,244777,,
0.84488102,-0.52017982,5.8,G5,245973,,
1.12690622,-0.36154951,5.8,Mb,247372,,
1.32595972,-0.42565516,5.8,A2,248396,,
1.55438019,-0.39863223,5.8,K0,249611,,
1.59737907,-0.51938598,5.8,A0,249837,,
1.61355347,-0.39748637,5.8,F5,249937,,
1.76884414,-0.40949724,5.8,K0,250940,,
1.86259050,-0.43564441,5.8,K2,251659,,
1.94351684,-0.44013402,5.8,B9,252363,,
2.20312729,-0.40410820,5.8,A2,254450,,
2.31272524,-0.51422659,5.8,G5,255218,,
3.02059021,-0.51072876,5.8,G0,259116,,
3.65411796,-0.40182017,5.8,K0,262311,,
3.66520015,-0.43651406,5.8,F0,262354,48 Hya,
3.91593931,-0.37377171,5.8,K5,263609,,
3.93618615,-0.48974869,5.8,A5,263694,,
4.09192850,-0.40389847,5.8,K0,264469,,
4.45128270,-0.43614231,5.8,F0,266252,,
4.72070801,-0.39759337,5.8,B0,267709,,
5.03190553,-0.45215818,5.8,K0,269480,,
5.06423041,-0.39099879,5.8,A5,269651,,
5.34702240,-0.50026808,5.8,K0,271117,,
5.91494825,-0.41872329,5.8,K0,273998,,
6.21548573,-0.45808978,5.8,F5,275288,,
0.36440765,-0.54010314,5.8,K5,276984,,
0.68494021,-0.60350242,5.8,G5,278138,,
0.74283947,-0.62558980,5.8,K0,278407,,
1.37218069,-0.62791725,5.8,K0,281218,,
1.43228263,-0.64979975,5.8,A0,281495,,
1.66069787,-0.59592638,5.8,B2,282541,,
1.72526974,-0.64193287,5.8,B9,282865,,
1.75521625,-0.67018447,5.8,A3,283012,,
2.02108865,-0.62919463,5.8,B8,284329,,
2.15644613,-0.61941841,5.8,K0,284973,,
3.10534878,-0.53817077,5.8,G0,289440,,
3.34566731,-0.58146526,5.8,K0,290568,,
3.43351671,-0.62591177,5.8,A0,290980,,
3.84418825,-0.63067331,5.8,A0,292931,,
4.13091741,-0.60532212,5.8,B8,294249,,
4.31201466,-0.64891375,5.8,K0,295087,,
4.37099057,-0.57850300,5.8,G0,295371,,
4.48895258,-0.53064559,5.8,A3,295967,,
4.60203573,-0.56865765,5.8,Oe,296513,,
4.62937973,-0.56224758,5.8,K0,296667,,
4.68106177,-0.59541606,5.8,K0,296936,,
5.23714629,-0.65801976,5.8,K0,299645,,
5.93574188,-0.53509865,5.8,K2,302868,,
6.05146637,-0.67879975,5.8,A0,303379,,
0.00469624,-0.85189195,5.8,K0,304462,,
0.19966886,-0.82993605,5.8,K0,305219,,
0.56354390,-0.75951017,5.8,K0,306498,,
0.79818837,-0.81986865,5.8,K0,307268,,
0.86150920,-0.83342540,5.8,K0,307491,,
1.44687845,-0.80154541,5.8,K2,309796,,
2.08114863,-0.74013358,5.8,K2,312350,,
2.13436066,-0.84970385,5.8,B8,312653,,
2.30084617,-0.80556597,5.8,F0,313590,,
2.34715012,-0.84775615,5.8,K0,313826,,
2.57741511,-0.81915215,5.8,K0,314734,,
2.59309319,-0.79035135,5.8,B5,314798,,
2.89951694,-0.83215655,5.8,A5,316018,,
3.06013006,-0.75216132,5.8,A0,316658,,
3.27233977,-0.72843047,5.8,Mb,317496,,
3.32216100,-0.80539309,5.8,K0,317692,,
3.47858111,-0.76758654,5.8,A3,318326,,
3.67093872,-0.70200487,5.8,K0,319095,,
3.79672125,-0.79100803,5.8,B9,319585,,
3.82547868,-0.70182588,5.8,B8,319701,,
3.95942107,-0.85675818,5.8,K0,320253,,
4.00963150,-0.71188848,5.8,B8,320452,,
4.02211998,-0.84330382,5.8,G0,320504,,
4.23807583,-0.71767614,5.8,F0,321468,,
4.28689807,-0.76640641,5.8,G5,321643,,
4.42865829,-0.71821927,5.8,Oe,322393,,
4.58942609,-0.80349131,5.8,G0,323068,,
4.63066801,-0.81894077,5.8,A0,323264,,
4.92818214,-0.79953814,5.8,K0,324479,,
5.23950095,-0.78737019,5.8,A5,325731,,
5.94552998,-0.82398850,5.8,G0,328535,,
6.06572971,-0.70845590,5.8,Mb,329004,,
6.08673577,-0.71742490,5.8,K0,329095,,
6.09409524,-0.77648176,5.8,K0,329130,,
0.61044897,-0.97642003,5.8,K5,331776,,
1.57437279,-0.89389558,5.8,A0,334803,,
2.06165025,-0.94888533,5.8,B3,336461,,
2.33523621,-0.95933370,5.8,F5,337381,,
2.43781757,-0.89990388,5.8,B8,337820,,
2.78813526,-1.02654953,5.8,Mb,339284,,
3.05741724,-0.94193063,5.8,M0,340310,,
3.10743525,-0.99462677,5.8,A2,340462,,
3.27207208,-0.98654629,5.8,M0,341037,,
3.27978680,-1.03714241,5.8,F8,341066,,
3.37315283,-0.95910055,5.8,K0,341390,,
3.50057262,-0.91076366,5.8,B0,341837,,
3.81136297,-0.91943174,5.8,K0,342931,,
4.24674728,-0.93674017,5.8,M0,344686,,
4.38366596,-0.92768525,5.8,K0,345350,,
4.53440277,-1.04186906,5.8,K2,345882,,
4.57258992,-0.91275905,5.8,K0,346027,,
4.84304920,-1.00396846,5.8,K0,346916,,
4.99146574,-0.89044429,5.8,K5,347398,,
5.20382461,-0.95942760,5.8,G5,348070,,
5.56657195,-0.92961675,5.8,A5,349231,,
5.93768014,-1.00220659,5.8,K0,350445,,
0.18631527,-1.05178640,5.8,K2,351984,,
0.44418498,-1.06097372,5.8,K0,352532,,
0.59113130,-1.18239763,5.8,K5,352831,,
0.92006260,-1.16046360,5.8,B8,353561,,
1.19366143,-1.09648143,5.8,K0,354196,,
2.04733528,-1.05214890,5.8,F2,356272,,
2.04938175,-1.15533756,5.8,B9,356276,,
2.70125539,-1.12880808,5.8,A0,357917,,
3.09994146,-1.09343680,5.8,A2,359006,,
3.13632946,-1.12293553,5.8,A2,359095,,
3.16320404,-1.06409519,5.8,M0,359174,,
3.73782105,-1.16217659,5.8,B2,360662,,
3.96843504,-1.17083885,5.8,F8,361226,,
4.90272717,-1.12663475,5.8,K0,363542,,
1.46060329,-1.28702886,5.8,M3,368845,,
1.87059000,-1.23041116,5.8,G0,369421,,
2.18170323,-1.24800456,5.8,A0,369896,,
2.21342241,-1.22336235,5.8,B9,369948,,
2.43238291,-1.30436512,5.8,A0,370262,,
3.28194323,-1.27410785,5.8,K0,371537,,
3.46573178,-1.36916415,5.8,G5,371799,,
3.92781192,-1.34670550,5.8,K0,372505,,
4.10308137,-1.28188615,5.8,B8,372756,,
5.86943588,-1.22926317,5.8,F0,375348,,
6.16679606,-1.35062910,5.8,K0,375725,,
1.30396871,-1.43938205,5.8,K0,376489,xi Men,
4.84037172,-1.40032623,5.8,K0,378196,,
5.38124772,-1.41310393,5.8,K0,378466,,
5.89756862,-1.50041253,5.8,K0,378733,ups Oct,
1.62146178,0.85018381,5.8,A0,400085,,
5.31503662,0.71090654,5.8,B2,400271,,
1.09093870,1.51191245,5.9,F5,696,,
4.58492394,1.51788070,5.9,A2,3062,,
1.74767141,1.25225386,5.9,G5,6389,,
2.42546580,1.27315747,5.9,A2,7312,,
5.52173357,1.36356281,5.9,B9,10746,,
5.80603868,1.22404720,5.9,F2,11106,,
0.71919767,1.18376316,5.9,A2,13849,,
1.20602774,1.12157737,5.9,A0,14913,,
1.73524895,1.07304985,5.9,G0,15820,8 Lyn,
2.03622298,1.14241752,5.9,K0,16345,,
2.52839303,1.17412143,5.9,K5,17141,,
2.85148286,1.21917977,5.9,G5,17624,,
3.02092997,1.06609180,5.9,F5,17899,,
3.93332258,1.05076544,5.9,A2,19260,,
4.33028259,1.06156742,5.9,A0,19934,,
4.77907764,1.20001572,5.9,K0,20827,,
5.16751936,1.21016248,5.9,A0,21724,,
0.07730237,0.89767689,5.9,,25200,,
0.13234868,1.04680519,5.9,B9,25407,,
0.23999106,1.02926632,5.9,K0,25833,,
0.40985181,1.03379526,5.9,K0,26471,,
0.85433888,0.99729403,5.9,A0,28337,,
0.93222885,0.95949572,5.9,A2,28555,,
0.99615125,0.88552338,5.9,B8,28706,,
1.03240101,0.88480305,5.9,F5,28799,,
1.80241679,1.03757322,5.9,F5,30765,,
2.26584592,0.91999170,5.9,K0,31792,,
3.38721472,0.94421483,5.9,A2,33790,,
4.91623449,0.92481511,5.9,B5,36839,,
5.23274362,0.90854714,5.9,B5,37994,,
5.61450305,0.92325440,5.9,B8,39471,,
5.64813845,0.90231006,5.9,B9,39602,,
5.81112872,0.99203554,5.9,F8,40328,,
6.03963740,0.87357699,5.9,K0,41448,,
0.20149877,0.78298010,5.9,B8,43294,,
0.27446982,0.72160875,5.9,A2,43575,,
0.43349753,0.77468426,5.9,G5,44275,,
0.83844693,0.73959902,5.9,B8,45917,,
1.23639080,0.87220715,5.9,B8,47292,,
1.57051256,0.80174593,5.9,M2,48624,,
1.74240618,0.74157173,5.9,G5,49219,,
1.91129588,0.71354979,5.9,A3,49746,64 Aur,
1.92549806,0.78938056,5.9,F0,49789,,
